# timestamp(s) tx ty tz qx qy qz qw
15.005000000 -10.587391 12.946659 2.746224 0.021545 -0.015837 0.220735 0.974967
15.010000000 -10.589624 12.949133 2.746276 0.023366 -0.011283 0.221003 0.974928
15.015000000 -10.591859 12.951594 2.746329 0.025048 -0.007053 0.221308 0.974857
15.020000000 -10.594095 12.954041 2.746385 0.026601 -0.003162 0.221651 0.974758
15.025000000 -10.596329 12.956476 2.746442 0.028041 0.000377 0.222028 0.974637
15.030000000 -10.598560 12.958897 2.746503 0.029388 0.003556 0.222439 0.974497
15.035000000 -10.600785 12.961304 2.746565 0.030668 0.006371 0.222882 0.974342
15.040000000 -10.603004 12.963696 2.746630 0.031908 0.008821 0.223353 0.974175
15.045000000 -10.605216 12.966074 2.746698 0.033140 0.010908 0.223851 0.973999
15.050000000 -10.607417 12.968437 2.746768 0.034400 0.012639 0.224372 0.973814
15.055000000 -10.609609 12.970784 2.746841 0.035722 0.014021 0.224915 0.973622
15.060000000 -10.611790 12.973116 2.746917 0.037146 0.015067 0.225474 0.973424
15.065000000 -10.613960 12.975431 2.746996 0.038706 0.015792 0.226049 0.973219
15.070000000 -10.616117 12.977729 2.747078 0.040437 0.016212 0.226634 0.973005
15.075000000 -10.618261 12.980009 2.747162 0.042374 0.016346 0.227226 0.972782
15.080000000 -10.620393 12.982270 2.747250 0.044551 0.016213 0.227823 0.972548
15.085000000 -10.622512 12.984511 2.747341 0.046998 0.015837 0.228419 0.972299
15.090000000 -10.624617 12.986731 2.747436 0.049743 0.015240 0.229012 0.972032
15.095000000 -10.626710 12.988928 2.747534 0.052811 0.014446 0.229598 0.971744
15.100000000 -10.628789 12.991101 2.747636 0.056228 0.013480 0.230173 0.971431
15.105000000 -10.630854 12.993248 2.747742 0.060010 0.012366 0.230733 0.971086
15.110000000 -10.632907 12.995367 2.747852 0.064167 0.011134 0.231277 0.970706
15.115000000 -10.634947 12.997456 2.747966 0.068699 0.009815 0.231802 0.970285
15.120000000 -10.636973 12.999513 2.748084 0.073597 0.008444 0.232306 0.969817
15.125000000 -10.638987 13.001534 2.748206 0.078840 0.007060 0.232791 0.969300
15.130000000 -10.640988 13.003517 2.748333 0.084400 0.005704 0.233257 0.968729
15.135000000 -10.642976 13.005459 2.748464 0.090238 0.004417 0.233708 0.968100
15.140000000 -10.644951 13.007358 2.748598 0.096313 0.003244 0.234145 0.967414
15.145000000 -10.646913 13.009210 2.748737 0.102575 0.002229 0.234575 0.966668
15.150000000 -10.648862 13.011011 2.748878 0.108973 0.001414 0.235003 0.965866
15.155000000 -10.650796 13.012759 2.749022 0.115452 0.000839 0.235434 0.965008
15.160000000 -10.652717 13.014450 2.749168 0.121955 0.000543 0.235875 0.964101
15.165000000 -10.654622 13.016082 2.749317 0.128424 0.000560 0.236333 0.963148
15.170000000 -10.656511 13.017650 2.749466 0.134802 0.000924 0.236817 0.962157
15.175000000 -10.658384 13.019153 2.749615 0.141036 0.001663 0.237333 0.961134
15.180000000 -10.660239 13.020586 2.749764 0.147072 0.002807 0.237891 0.960088
15.185000000 -10.662074 13.021948 2.749912 0.152861 0.004375 0.238498 0.959027
15.190000000 -10.663888 13.023235 2.750058 0.158356 0.006388 0.239161 0.957958
15.195000000 -10.665680 13.024446 2.750201 0.163517 0.008859 0.239888 0.956889
15.200000000 -10.667447 13.025577 2.750341 0.168306 0.011799 0.240686 0.955826
15.205000000 -10.669188 13.026628 2.750477 0.172693 0.015212 0.241560 0.954775
15.210000000 -10.670900 13.027596 2.750607 0.176648 0.019095 0.242513 0.953739
15.215000000 -10.672581 13.028481 2.750732 0.180143 0.023433 0.243547 0.952725
15.220000000 -10.674228 13.029281 2.750851 0.183146 0.028195 0.244662 0.951737
15.225000000 -10.675838 13.029995 2.750962 0.185625 0.033339 0.245854 0.950783
15.230000000 -10.677408 13.030623 2.751064 0.187546 0.038807 0.247117 0.949870
15.235000000 -10.678936 13.031166 2.751157 0.188877 0.044535 0.248444 0.949009
15.240000000 -10.680419 13.031623 2.751239 0.189587 0.050447 0.249826 0.948208
15.245000000 -10.681854 13.031996 2.751310 0.189649 0.056463 0.251252 0.947480
15.250000000 -10.683237 13.032285 2.751369 0.189037 0.062498 0.252711 0.946835
15.255000000 -10.684567 13.032492 2.751414 0.187734 0.068466 0.254192 0.946285
15.260000000 -10.685840 13.032619 2.751444 0.185726 0.074280 0.255683 0.945841
15.265000000 -10.687054 13.032667 2.751459 0.183007 0.079856 0.257173 0.945512
15.270000000 -10.688208 13.032640 2.751458 0.179572 0.085111 0.258651 0.945309
15.275000000 -10.689298 13.032539 2.751440 0.175428 0.089968 0.260105 0.945239
15.280000000 -10.690323 13.032367 2.751405 0.170585 0.094354 0.261525 0.945306
15.285000000 -10.691283 13.032129 2.751353 0.165061 0.098205 0.262901 0.945512
15.290000000 -10.692176 13.031826 2.751282 0.158880 0.101464 0.264224 0.945858
15.295000000 -10.693001 13.031464 2.751194 0.152072 0.104085 0.265486 0.946339
15.300000000 -10.693759 13.031044 2.751088 0.144674 0.106027 0.266679 0.946948
15.305000000 -10.694449 13.030571 2.750965 0.136727 0.107263 0.267796 0.947674
15.310000000 -10.695071 13.030050 2.750825 0.128282 0.107772 0.268830 0.948504
15.315000000 -10.695628 13.029483 2.750669 0.119396 0.107543 0.269775 0.949421
15.320000000 -10.696119 13.028875 2.750498 0.110134 0.106578 0.270625 0.950407
15.325000000 -10.696546 13.028231 2.750313 0.100569 0.104891 0.271376 0.951440
15.330000000 -10.696911 13.027554 2.750116 0.090777 0.102506 0.272023 0.952500
15.335000000 -10.697217 13.026848 2.749909 0.080842 0.099459 0.272563 0.953563
15.340000000 -10.697466 13.026118 2.749691 0.070845 0.095793 0.272994 0.954609
15.345000000 -10.697661 13.025368 2.749466 0.060872 0.091558 0.273314 0.955621
15.350000000 -10.697805 13.024602 2.749235 0.051007 0.086811 0.273524 0.956581
15.355000000 -10.697901 13.023823 2.748999 0.041333 0.081616 0.273626 0.957475
15.360000000 -10.697954 13.023035 2.748760 0.031927 0.076037 0.273622 0.958295
15.365000000 -10.697966 13.022243 2.748519 0.022866 0.070146 0.273516 0.959034
15.370000000 -10.697941 13.021450 2.748277 0.014217 0.064012 0.273313 0.959688
15.375000000 -10.697884 13.020658 2.748037 0.006044 0.057707 0.273020 0.960257
15.380000000 -10.697799 13.019872 2.747798 -0.001596 0.051305 0.272645 0.960745
15.385000000 -10.697690 13.019093 2.747562 -0.008657 0.044875 0.272195 0.961156
15.390000000 -10.697560 13.018324 2.747330 -0.015098 0.038485 0.271680 0.961499
15.395000000 -10.697413 13.017568 2.747103 -0.020888 0.032202 0.271110 0.961783
15.400000000 -10.697254 13.016826 2.746880 -0.026004 0.026087 0.270493 0.962017
15.405000000 -10.697086 13.016101 2.746663 -0.030433 0.020198 0.269839 0.962213
15.410000000 -10.696912 13.015393 2.746453 -0.034169 0.014588 0.269157 0.962379
15.415000000 -10.696735 13.014703 2.746248 -0.037215 0.009304 0.268458 0.962527
15.420000000 -10.696559 13.014033 2.746050 -0.039582 0.004388 0.267748 0.962666
15.425000000 -10.696386 13.013383 2.745859 -0.041287 -0.000123 0.267035 0.962802
15.430000000 -10.696219 13.012753 2.745674 -0.042356 -0.004202 0.266327 0.962942
15.435000000 -10.696060 13.012143 2.745497 -0.042819 -0.007823 0.265630 0.963092
15.440000000 -10.695910 13.011552 2.745326 -0.042714 -0.010969 0.264950 0.963253
15.445000000 -10.695771 13.010981 2.745161 -0.042067 -0.013613 0.264292 0.963429
15.450000000 -10.695644 13.010428 2.744993 -0.040830 -0.015610 0.263684 0.963618
15.455000000 -10.695529 13.009891 2.744811 -0.038955 -0.016789 0.263153 0.963821
15.460000000 -10.695425 13.009369 2.744607 -0.036419 -0.017012 0.262721 0.964034
15.465000000 -10.695333 13.008861 2.744377 -0.033211 -0.016167 0.262405 0.964251
15.470000000 -10.695252 13.008364 2.744116 -0.029321 -0.014173 0.262217 0.964459
15.475000000 -10.695179 13.007878 2.743821 -0.024734 -0.010971 0.262164 0.964644
15.480000000 -10.695114 13.007401 2.743489 -0.019459 -0.006537 0.262248 0.964782
15.485000000 -10.695053 13.006931 2.743120 -0.013534 -0.000881 0.262468 0.964845
15.490000000 -10.694994 13.006466 2.742713 -0.007009 0.005959 0.262816 0.964802
15.495000000 -10.694933 13.006004 2.742266 0.000064 0.013922 0.263284 0.964618
15.500000000 -10.694867 13.005544 2.741780 0.007627 0.022925 0.263860 0.964258
15.505000000 -10.694791 13.005084 2.741255 0.015620 0.032862 0.264529 0.963691
15.510000000 -10.694700 13.004620 2.740689 0.023977 0.043614 0.265277 0.962887
15.515000000 -10.694589 13.004152 2.740083 0.032625 0.055042 0.266089 0.961823
15.520000000 -10.694453 13.003678 2.739436 0.041486 0.066996 0.266947 0.960484
15.525000000 -10.694285 13.003194 2.738748 0.050478 0.079316 0.267836 0.958866
15.530000000 -10.694080 13.002699 2.738018 0.059511 0.091836 0.268743 0.956975
15.535000000 -10.693832 13.002190 2.737247 0.068497 0.104388 0.269655 0.954829
15.540000000 -10.693535 13.001666 2.736434 0.077341 0.116802 0.270561 0.952456
15.545000000 -10.693182 13.001124 2.735579 0.085952 0.128915 0.271454 0.949898
15.550000000 -10.692766 13.000562 2.734679 0.094240 0.140568 0.272329 0.947205
15.555000000 -10.692284 12.999979 2.733736 0.102115 0.151613 0.273182 0.944435
15.560000000 -10.691728 12.999372 2.732747 0.109497 0.161912 0.274012 0.941654
15.565000000 -10.691093 12.998740 2.731711 0.116307 0.171344 0.274822 0.938929
15.570000000 -10.690375 12.998080 2.730629 0.122475 0.179804 0.275613 0.936327
15.575000000 -10.689569 12.997393 2.729498 0.127941 0.187202 0.276389 0.933914
15.580000000 -10.688672 12.996676 2.728319 0.132647 0.193469 0.277154 0.931751
15.585000000 -10.687679 12.995928 2.727089 0.136551 0.198553 0.277913 0.929890
15.590000000 -10.686588 12.995149 2.725809 0.139614 0.202421 0.278668 0.928374
15.595000000 -10.685397 12.994338 2.724478 0.141811 0.205059 0.279422 0.927234
15.600000000 -10.684104 12.993493 2.723096 0.143124 0.206469 0.280177 0.926492
15.605000000 -10.682708 12.992616 2.721664 0.143548 0.206669 0.280931 0.926153
15.610000000 -10.681208 12.991704 2.720182 0.143084 0.205684 0.281681 0.926216
15.615000000 -10.679606 12.990760 2.718651 0.141748 0.203557 0.282421 0.926666
15.620000000 -10.677900 12.989782 2.717071 0.139561 0.200336 0.283143 0.927479
15.625000000 -10.676094 12.988772 2.715445 0.136558 0.196082 0.283839 0.928622
15.630000000 -10.674187 12.987730 2.713773 0.132782 0.190861 0.284495 0.930056
15.635000000 -10.672184 12.986656 2.712059 0.128286 0.184747 0.285100 0.931734
15.640000000 -10.670086 12.985552 2.710303 0.123128 0.177820 0.285640 0.933611
15.645000000 -10.667896 12.984419 2.708508 0.117376 0.170163 0.286102 0.935635
15.650000000 -10.665619 12.983259 2.706678 0.111101 0.161866 0.286472 0.937758
15.655000000 -10.663257 12.982071 2.704813 0.104380 0.153021 0.286740 0.939931
15.660000000 -10.660816 12.980859 2.702918 0.097294 0.143724 0.286894 0.942109
15.665000000 -10.658300 12.979624 2.700995 0.089927 0.134074 0.286928 0.944251
15.670000000 -10.655713 12.978367 2.699046 0.082364 0.124172 0.286834 0.946321
15.675000000 -10.653060 12.977091 2.697075 0.074692 0.114123 0.286611 0.948289
15.680000000 -10.650348 12.975797 2.695083 0.066996 0.104030 0.286257 0.950130
15.685000000 -10.647580 12.974487 2.693074 0.059361 0.093995 0.285774 0.951827
15.690000000 -10.644762 12.973163 2.691050 0.051866 0.084117 0.285167 0.953370
15.695000000 -10.641899 12.971828 2.689013 0.044587 0.074492 0.284442 0.954754
15.700000000 -10.638997 12.970482 2.686966 0.037594 0.065209 0.283608 0.955982
15.705000000 -10.636060 12.969128 2.684909 0.030948 0.056349 0.282676 0.957059
15.710000000 -10.633093 12.967768 2.682845 0.024706 0.047989 0.281658 0.957996
15.715000000 -10.630101 12.966403 2.680775 0.018915 0.040193 0.280565 0.958807
15.720000000 -10.627088 12.965034 2.678700 0.013615 0.033020 0.279410 0.959507
15.725000000 -10.624058 12.963664 2.676622 0.008837 0.026518 0.278206 0.960115
15.730000000 -10.621015 12.962293 2.674541 0.004603 0.020722 0.276966 0.960645
15.735000000 -10.617961 12.960924 2.672458 0.000929 0.015662 0.275701 0.961115
15.740000000 -10.614901 12.959556 2.670373 -0.002180 0.011354 0.274423 0.961540
15.745000000 -10.611835 12.958190 2.668288 -0.004725 0.007807 0.273140 0.961931
15.750000000 -10.608767 12.956828 2.666202 -0.006712 0.005019 0.271862 0.962300
15.755000000 -10.605698 12.955470 2.664115 -0.008155 0.002980 0.270595 0.962654
15.760000000 -10.602628 12.954116 2.662029 -0.009076 0.001671 0.269346 0.962999
15.765000000 -10.599559 12.952767 2.659942 -0.009499 0.001066 0.268118 0.963339
15.770000000 -10.596491 12.951423 2.657855 -0.009455 0.001131 0.266916 0.963673
15.775000000 -10.593424 12.950083 2.655769 -0.008976 0.001825 0.265742 0.964001
15.780000000 -10.590358 12.948748 2.653683 -0.008099 0.003101 0.264596 0.964320
15.785000000 -10.587291 12.947417 2.651598 -0.006865 0.004910 0.263481 0.964628
15.790000000 -10.584223 12.946090 2.649513 -0.005315 0.007196 0.262395 0.964919
15.795000000 -10.581153 12.944767 2.647428 -0.003490 0.009902 0.261338 0.965190
15.800000000 -10.578079 12.943447 2.645344 -0.001435 0.012967 0.260309 0.965437
15.805000000 -10.574999 12.942129 2.643260 0.000807 0.016330 0.259306 0.965657
15.810000000 -10.571911 12.940813 2.641177 0.003191 0.019927 0.258329 0.965846
15.815000000 -10.568814 12.939498 2.639093 0.005675 0.023697 0.257375 0.966004
15.820000000 -10.565705 12.938184 2.637010 0.008218 0.027577 0.256444 0.966131
15.825000000 -10.562582 12.936869 2.634927 0.010777 0.031508 0.255533 0.966227
15.830000000 -10.559443 12.935554 2.632844 0.013316 0.035432 0.254641 0.966295
15.835000000 -10.556286 12.934236 2.630760 0.015798 0.039294 0.253767 0.966338
15.840000000 -10.553109 12.932916 2.628676 0.018190 0.043045 0.252909 0.966361
15.845000000 -10.549909 12.931593 2.626590 0.020461 0.046637 0.252065 0.966369
15.850000000 -10.546685 12.930266 2.624504 0.022584 0.050028 0.251233 0.966369
15.855000000 -10.543435 12.928934 2.622416 0.024535 0.053178 0.250414 0.966366
15.860000000 -10.540157 12.927598 2.620327 0.026291 0.056056 0.249604 0.966367
15.865000000 -10.536849 12.926256 2.618235 0.027836 0.058635 0.248802 0.966377
15.870000000 -10.533511 12.924909 2.616141 0.029157 0.060891 0.248006 0.966403
15.875000000 -10.530141 12.923555 2.614044 0.030243 0.062809 0.247214 0.966450
15.880000000 -10.526737 12.922194 2.611945 0.031088 0.064377 0.246424 0.966522
15.885000000 -10.523300 12.920827 2.609842 0.031687 0.065586 0.245633 0.966622
15.890000000 -10.519829 12.919452 2.607736 0.032041 0.066433 0.244840 0.966754
15.895000000 -10.516322 12.918071 2.605627 0.032152 0.066921 0.244041 0.966919
15.900000000 -10.512781 12.916682 2.603513 0.032026 0.067055 0.243233 0.967117
15.905000000 -10.509204 12.915287 2.601396 0.031671 0.066844 0.242413 0.967349
15.910000000 -10.505592 12.913885 2.599275 0.031097 0.066301 0.241577 0.967614
15.915000000 -10.501946 12.912476 2.597150 0.030319 0.065442 0.240723 0.967910
15.920000000 -10.498266 12.911060 2.595021 0.029350 0.064285 0.239848 0.968235
15.925000000 -10.494553 12.909638 2.592888 0.028207 0.062852 0.238949 0.968585
15.930000000 -10.490806 12.908211 2.590752 0.026909 0.061167 0.238022 0.968958
15.935000000 -10.487029 12.906777 2.588612 0.025476 0.059254 0.237067 0.969350
15.940000000 -10.483221 12.905339 2.586468 0.023928 0.057142 0.236079 0.969757
15.945000000 -10.479383 12.903897 2.584320 0.022285 0.054856 0.235057 0.970177
15.950000000 -10.475517 12.902450 2.582170 0.020570 0.052428 0.233998 0.970604
15.955000000 -10.471625 12.900999 2.580016 0.018803 0.049885 0.232902 0.971038
15.960000000 -10.467707 12.899546 2.577859 0.017007 0.047256 0.231767 0.971474
15.965000000 -10.463766 12.898090 2.575700 0.015202 0.044569 0.230592 0.971910
15.970000000 -10.459802 12.896632 2.573538 0.013406 0.041852 0.229376 0.972345
15.975000000 -10.455817 12.895172 2.571373 0.011641 0.039130 0.228120 0.972777
15.980000000 -10.451813 12.893712 2.569206 0.009921 0.036429 0.226822 0.973204
15.985000000 -10.447790 12.892250 2.567037 0.008266 0.033774 0.225482 0.973627
15.990000000 -10.443752 12.890789 2.564866 0.006687 0.031184 0.224103 0.974044
15.995000000 -10.439698 12.889328 2.562693 0.005200 0.028681 0.222683 0.974455
16.000000000 -10.435630 12.887868 2.560519 0.003816 0.026284 0.221225 0.974861
16.005000000 -10.431550 12.886410 2.558343 0.002544 0.024008 0.219729 0.975262
16.010000000 -10.427459 12.884952 2.556165 0.001392 0.021867 0.218197 0.975659
16.015000000 -10.423357 12.883497 2.553985 0.000365 0.019872 0.216630 0.976051
16.020000000 -10.419247 12.882043 2.551805 -0.000531 0.018033 0.215029 0.976441
16.025000000 -10.415128 12.880592 2.549622 -0.001297 0.016356 0.213398 0.976828
16.030000000 -10.411002 12.879143 2.547439 -0.001930 0.014845 0.211736 0.977212
16.035000000 -10.406870 12.877697 2.545254 -0.002433 0.013503 0.210048 0.977595
16.040000000 -10.402732 12.876254 2.543068 -0.002810 0.012330 0.208332 0.977976
16.045000000 -10.398588 12.874813 2.540881 -0.003064 0.011322 0.206593 0.978357
16.050000000 -10.394440 12.873375 2.538693 -0.003202 0.010476 0.204831 0.978736
16.055000000 -10.390288 12.871940 2.536503 -0.003232 0.009787 0.203048 0.979114
16.060000000 -10.386132 12.870507 2.534312 -0.003161 0.009246 0.201246 0.979492
16.065000000 -10.381972 12.869077 2.532121 -0.002999 0.008845 0.199426 0.979868
16.070000000 -10.377809 12.867650 2.529928 -0.002756 0.008575 0.197589 0.980244
16.075000000 -10.373642 12.866225 2.527734 -0.002441 0.008424 0.195737 0.980617
16.080000000 -10.369472 12.864802 2.525539 -0.002067 0.008380 0.193871 0.980989
16.085000000 -10.365299 12.863380 2.523343 -0.001645 0.008430 0.191992 0.981359
16.090000000 -10.361122 12.861961 2.521146 -0.001185 0.008560 0.190102 0.981726
16.095000000 -10.356942 12.860543 2.518948 -0.000700 0.008758 0.188202 0.982091
16.100000000 -10.352758 12.859127 2.516749 -0.000200 0.009010 0.186293 0.982453
16.105000000 -10.348570 12.857711 2.514549 0.000306 0.009303 0.184375 0.982812
16.110000000 -10.344378 12.856296 2.512348 0.000806 0.009624 0.182449 0.983168
16.115000000 -10.340182 12.854882 2.510146 0.001291 0.009962 0.180515 0.983521
16.120000000 -10.335981 12.853468 2.507944 0.001753 0.010305 0.178574 0.983871
16.125000000 -10.331776 12.852055 2.505741 0.002185 0.010642 0.176626 0.984218
16.130000000 -10.327565 12.850642 2.503537 0.002577 0.010964 0.174672 0.984562
16.135000000 -10.323350 12.849228 2.501332 0.002925 0.011260 0.172712 0.984904
16.140000000 -10.319130 12.847814 2.499127 0.003223 0.011524 0.170747 0.985242
16.145000000 -10.314904 12.846400 2.496921 0.003466 0.011747 0.168777 0.985578
16.150000000 -10.310673 12.844985 2.494714 0.003652 0.011924 0.166802 0.985912
16.155000000 -10.306436 12.843569 2.492507 0.003777 0.012048 0.164822 0.986243
16.160000000 -10.302193 12.842153 2.490300 0.003840 0.012118 0.162837 0.986571
16.165000000 -10.297945 12.840736 2.488092 0.003840 0.012129 0.160848 0.986897
16.170000000 -10.293691 12.839318 2.485885 0.003779 0.012079 0.158854 0.987221
16.175000000 -10.289431 12.837900 2.483676 0.003656 0.011968 0.156856 0.987542
16.180000000 -10.285166 12.836481 2.481468 0.003474 0.011796 0.154852 0.987861
16.185000000 -10.280895 12.835061 2.479260 0.003236 0.011562 0.152844 0.988177
16.190000000 -10.276619 12.833641 2.477052 0.002945 0.011269 0.150831 0.988491
16.195000000 -10.272338 12.832220 2.474843 0.002605 0.010918 0.148812 0.988802
16.200000000 -10.268052 12.830799 2.472635 0.002219 0.010514 0.146788 0.989110
16.205000000 -10.263761 12.829378 2.470428 0.001793 0.010058 0.144758 0.989414
16.210000000 -10.259465 12.827957 2.468220 0.001332 0.009556 0.142723 0.989716
16.215000000 -10.255165 12.826536 2.466014 0.000841 0.009010 0.140681 0.990014
16.220000000 -10.250861 12.825115 2.463807 0.000326 0.008427 0.138635 0.990308
16.225000000 -10.246554 12.823695 2.461602 -0.000208 0.007810 0.136583 0.990598
16.230000000 -10.242243 12.822275 2.459397 -0.000755 0.007166 0.134524 0.990884
16.235000000 -10.237929 12.820857 2.457193 -0.001310 0.006500 0.132460 0.991166
16.240000000 -10.233612 12.819440 2.454989 -0.001866 0.005818 0.130390 0.991444
16.245000000 -10.229294 12.818024 2.452787 -0.002420 0.005125 0.128314 0.991717
16.250000000 -10.224973 12.816610 2.450586 -0.002965 0.004427 0.126231 0.991987
16.255000000 -10.220651 12.815198 2.448387 -0.003496 0.003730 0.124142 0.992251
16.260000000 -10.216328 12.813788 2.446188 -0.004010 0.003039 0.122046 0.992512
16.265000000 -10.212004 12.812380 2.443991 -0.004503 0.002358 0.119944 0.992768
16.270000000 -10.207680 12.810975 2.441795 -0.004970 0.001693 0.117836 0.993019
16.275000000 -10.203355 12.809573 2.439601 -0.005409 0.001047 0.115721 0.993266
16.280000000 -10.199031 12.808173 2.437409 -0.005818 0.000424 0.113600 0.993509
16.285000000 -10.194707 12.806776 2.435218 -0.006195 -0.000174 0.111473 0.993748
16.290000000 -10.190385 12.805383 2.433029 -0.006537 -0.000744 0.109340 0.993983
16.295000000 -10.186063 12.803993 2.430843 -0.006845 -0.001283 0.107201 0.994213
16.300000000 -10.181743 12.802606 2.428658 -0.007117 -0.001790 0.105057 0.994439
16.305000000 -10.177425 12.801223 2.426476 -0.007354 -0.002262 0.102907 0.994661
16.310000000 -10.173108 12.799843 2.424296 -0.007556 -0.002700 0.100753 0.994879
16.315000000 -10.168794 12.798468 2.422118 -0.007723 -0.003102 0.098594 0.995093
16.320000000 -10.164482 12.797096 2.419942 -0.007857 -0.003468 0.096431 0.995303
16.325000000 -10.160173 12.795728 2.417770 -0.007959 -0.003799 0.094264 0.995508
16.330000000 -10.155866 12.794363 2.415599 -0.008030 -0.004095 0.092094 0.995710
16.335000000 -10.151563 12.793003 2.413432 -0.008073 -0.004357 0.089921 0.995907
16.340000000 -10.147262 12.791647 2.411267 -0.008089 -0.004587 0.087745 0.996100
16.345000000 -10.142964 12.790294 2.409105 -0.008080 -0.004786 0.085568 0.996288
16.350000000 -10.138670 12.788946 2.406946 -0.008049 -0.004957 0.083388 0.996472
16.355000000 -10.134378 12.787601 2.404789 -0.007996 -0.005101 0.081208 0.996652
16.360000000 -10.130091 12.786260 2.402635 -0.007926 -0.005221 0.079027 0.996827
16.365000000 -10.125806 12.784924 2.400484 -0.007839 -0.005320 0.076846 0.996998
16.370000000 -10.121525 12.783591 2.398335 -0.007738 -0.005399 0.074665 0.997164
16.375000000 -10.117247 12.782261 2.396190 -0.007625 -0.005461 0.072485 0.997325
16.380000000 -10.112973 12.780936 2.394047 -0.007503 -0.005510 0.070306 0.997482
16.385000000 -10.108702 12.779614 2.391906 -0.007373 -0.005547 0.068129 0.997634
16.390000000 -10.104434 12.778296 2.389768 -0.007238 -0.005577 0.065954 0.997781
16.395000000 -10.100170 12.776981 2.387633 -0.007100 -0.005600 0.063782 0.997923
16.400000000 -10.095910 12.775670 2.385501 -0.006960 -0.005622 0.061613 0.998060
16.405000000 -10.091652 12.774362 2.383371 -0.006821 -0.005643 0.059447 0.998192
16.410000000 -10.087399 12.773057 2.381243 -0.006683 -0.005666 0.057286 0.998319
16.415000000 -10.083149 12.771756 2.379118 -0.006549 -0.005695 0.055129 0.998442
16.420000000 -10.078902 12.770458 2.376996 -0.006420 -0.005730 0.052977 0.998559
16.425000000 -10.074658 12.769163 2.374876 -0.006297 -0.005774 0.050831 0.998671
16.430000000 -10.070419 12.767871 2.372758 -0.006181 -0.005829 0.048691 0.998778
16.435000000 -10.066182 12.766583 2.370643 -0.006072 -0.005895 0.046558 0.998880
16.440000000 -10.061949 12.765297 2.368530 -0.005972 -0.005976 0.044431 0.998977
16.445000000 -10.057720 12.764014 2.366419 -0.005881 -0.006071 0.042312 0.999069
16.450000000 -10.053494 12.762735 2.364311 -0.005799 -0.006183 0.040199 0.999156
16.455000000 -10.049272 12.761458 2.362205 -0.005726 -0.006310 0.038094 0.999238
16.460000000 -10.045054 12.760184 2.360101 -0.005663 -0.006454 0.035998 0.999315
16.465000000 -10.040839 12.758912 2.357999 -0.005608 -0.006616 0.033910 0.999387
16.470000000 -10.036628 12.757644 2.355900 -0.005563 -0.006795 0.031830 0.999455
16.475000000 -10.032421 12.756378 2.353803 -0.005526 -0.006990 0.029760 0.999517
16.480000000 -10.028218 12.755115 2.351708 -0.005497 -0.007201 0.027699 0.999575
16.485000000 -10.024019 12.753855 2.349615 -0.005474 -0.007428 0.025646 0.999628
16.490000000 -10.019824 12.752598 2.347524 -0.005458 -0.007669 0.023603 0.999677
16.495000000 -10.015633 12.751343 2.345435 -0.005447 -0.007923 0.021569 0.999721
16.500000000 -10.011447 12.750091 2.343348 -0.005441 -0.008190 0.019545 0.999761
16.505000000 -10.007266 12.748842 2.341263 -0.005438 -0.008469 0.017530 0.999796
16.510000000 -10.003089 12.747595 2.339180 -0.005438 -0.008758 0.015526 0.999826
16.515000000 -9.998917 12.746351 2.337098 -0.005440 -0.009056 0.013531 0.999853
16.520000000 -9.994750 12.745110 2.335019 -0.005442 -0.009362 0.011547 0.999875
16.525000000 -9.990588 12.743872 2.332942 -0.005445 -0.009674 0.009574 0.999893
16.530000000 -9.986431 12.742637 2.330866 -0.005447 -0.009992 0.007611 0.999906
16.535000000 -9.982279 12.741404 2.328792 -0.005446 -0.010314 0.005659 0.999916
16.540000000 -9.978133 12.740174 2.326720 -0.005444 -0.010640 0.003718 0.999922
16.545000000 -9.973993 12.738947 2.324650 -0.005440 -0.010972 0.001789 0.999923
16.550000000 -9.969859 12.737723 2.322582 -0.005433 -0.011312 -0.000128 0.999921
16.555000000 -9.965731 12.736501 2.320517 -0.005426 -0.011665 -0.002033 0.999915
16.560000000 -9.961608 12.735283 2.318453 -0.005418 -0.012038 -0.003926 0.999905
16.565000000 -9.957493 12.734067 2.316392 -0.005412 -0.012436 -0.005805 0.999891
16.570000000 -9.953384 12.732854 2.314334 -0.005409 -0.012869 -0.007671 0.999873
16.575000000 -9.949281 12.731644 2.312279 -0.005410 -0.013343 -0.009524 0.999851
16.580000000 -9.945186 12.730437 2.310227 -0.005419 -0.013870 -0.011364 0.999825
16.585000000 -9.941098 12.729232 2.308179 -0.005437 -0.014458 -0.013190 0.999794
16.590000000 -9.937017 12.728031 2.306135 -0.005465 -0.015116 -0.015002 0.999758
16.595000000 -9.932945 12.726833 2.304096 -0.005507 -0.015854 -0.016801 0.999718
16.600000000 -9.928881 12.725637 2.302062 -0.005563 -0.016681 -0.018587 0.999673
16.605000000 -9.924825 12.724445 2.300033 -0.005635 -0.017603 -0.020359 0.999622
16.610000000 -9.920779 12.723256 2.298010 -0.005726 -0.018628 -0.022116 0.999565
16.615000000 -9.916742 12.722070 2.295993 -0.005835 -0.019763 -0.023860 0.999503
16.620000000 -9.912716 12.720887 2.293983 -0.005964 -0.021012 -0.025589 0.999434
16.625000000 -9.908700 12.719708 2.291980 -0.006115 -0.022380 -0.027303 0.999358
16.630000000 -9.904697 12.718532 2.289984 -0.006286 -0.023871 -0.029002 0.999275
16.635000000 -9.900705 12.717360 2.287997 -0.006479 -0.025487 -0.030687 0.999183
